title,author,status,from_cache
Gefühle hat doch jeder!,Reyhaneh Ahangaran,quota_guard_reached,false
Einfach erklärt - Künstliche Intelligenz - Fake News -,Manfred Theisen,quota_guard_reached,false
Der Appenzeller Witz,Peter Eggenberger,quota_guard_reached,false
Schritte an der Grenze,Evelyne Binsack,quota_guard_reached,false
Superorgan Darm,Christian Thuile,quota_guard_reached,false
Fabelhafte Rebellen,Andrea Wulf,quota_guard_reached,false
Zehn Jahre versklavt,Pascal Michel,quota_guard_reached,false
Ein Leben mit Ferrari,Esther Ferrari,quota_guard_reached,false
Junges Gemüse,Anette Dieng,quota_guard_reached,false
Kochen für Babys,Dagmar von Cramm,quota_guard_reached,false
Raus aus der Plastikfalle,Rachel Salt,quota_guard_reached,false
Rewilding,Simone Böcker,quota_guard_reached,false
Midlife,Katja Bigalke,quota_guard_reached,false
VON WEGEN. Allein auf der Via Alpina – 2363 Kilometer,Christina Ragettli,quota_guard_reached,false
Entdecke Affen und Lemuren,Agnes Wilms,quota_guard_reached,false
Kaninchen halten für Einsteiger,Frederick Buschmann,quota_guard_reached,false
Guinness World Records 2020,"Guinness World Records Ltd.,",quota_guard_reached,false
"Mein erster Naturführer, Was lebt im Wald?",Julia Hiller,quota_guard_reached,false
Aufgeklappt und viel entdeckt! - beim Zahnarzt,Tim Cooke,quota_guard_reached,false
Was tummelt sich am Teich?,Jana Walczyk,quota_guard_reached,false
Coole Fahrzeuge,Line Halsnes,quota_guard_reached,false
Experimentebuch,Elina Roth,quota_guard_reached,false
Entdecke die Pilze,Marco Thines,quota_guard_reached,false
Knoten,Ulrike Lowis,quota_guard_reached,false
Natur-Werkstatt,Hannah Kastenhuber,quota_guard_reached,false
Brillante Brillen,Caroline Stevan,quota_guard_reached,false
Minecraft - das Kreativ-Handbuch,Thomas McBrien,quota_guard_reached,false
Guinness World Records 2024,"Guinness World Records Ltd.,",quota_guard_reached,false
Pferde und Ponys,Clarisse Hassan,quota_guard_reached,false
Wasser ist Leben,Sarah Garré,quota_guard_reached,false
Besonders und wunderbar: seltsame Tiere,Cristina Banfi,quota_guard_reached,false
Schiffe,Bryony Davies,quota_guard_reached,false
Im Paradies der weissen Häubchen,Alex Oberholzer,quota_guard_reached,false
"Oma, ich fahr schon mal den Rollstuhl vor!",Martin Frank,quota_guard_reached,false
Kinderleicht ins Gespräch kommen,Michèle Liussi,quota_guard_reached,false
Wetterfest,Hedi Kohler,quota_guard_reached,false
Mama Selflove,Verena Enz,quota_guard_reached,false
Das Alter als Geschenk,Rüdiger Dahlke,quota_guard_reached,false
"Rethink Haushalt. Schadstofffrei putzen, langfristig",Sabine Haag,quota_guard_reached,false
Silvesterchlausen,Johannes Schläpfer,quota_guard_reached,false
Die Appenzeller Zipfelchappe,Karin Antilli Frick,quota_guard_reached,false
Waldküche,Patrick Rosenthal,quota_guard_reached,false
Wilde Ernte,Elsje Bruijnesteijn,quota_guard_reached,false
First Overland,Tim Slessor,quota_guard_reached,false
Wundervolle Welt von Morgen,Cindy Forde,quota_guard_reached,false
Fibromyalgie - Schmerzen überall,Thomas Weiss,quota_guard_reached,false
Familienzeit,Pernille Albers,quota_guard_reached,false
Superchecker - Insekten,Andrea Mills,quota_guard_reached,false
Bauernmalerei rund um den Säntis,Ernst Hohl,quota_guard_reached,false
Bartholomäus Lämmler,Guy Filippa,quota_guard_reached,false
"No legs, no limits!",Rüdiger Böhm,quota_guard_reached,false
Die Nacht,Paul Bogard,quota_guard_reached,false
Was echte Pferdemädchen wissen müssen ...,Sontje Franck,quota_guard_reached,false
Mein kleines Paradies für Vögel,Marjolein Bastin,quota_guard_reached,false
Every Body's Yoga,Dianne Bondy,quota_guard_reached,false
Das große Neuseeland Kochbuch,Murray Thom,quota_guard_reached,false
Das Buch der Hoffnung,Jane Goodall,quota_guard_reached,false
Unter Affen,Michelle Schreiber,quota_guard_reached,false
Stumme Erde,Dave Goulson,quota_guard_reached,false
Mädchenschule,Pascale Hugues,quota_guard_reached,false
ADHS einfach erklärt,Edward M. Hallowell,quota_guard_reached,false
Silvesterchlausen,Johannes Schläpfer,quota_guard_reached,false
Out there,Julia Hermes,quota_guard_reached,false
Minecraft - das Kämpfer-Handbuch,Craig Jelley,quota_guard_reached,false
Minecraft - das Survival-Handbuch,Thomas McBrian,quota_guard_reached,false
Minecraft - Das Redstone-Handbuch,Minecraft,quota_guard_reached,false
Supersportwagen,Roland Löwisch,quota_guard_reached,false
Traktor total,Josephine Roberts,quota_guard_reached,false
"Dein Kopf, der Superheld",Wouter de Jong,quota_guard_reached,false
Fußball Superstar Tricks,Tillman Courth,quota_guard_reached,false
Fußball verrückt,Michael Schmidt,quota_guard_reached,false
Der Garten,Bärbel Oftring,quota_guard_reached,false
Die spannendsten Outdoor-Experimente für Kinder,Liz Lee Heinecke,quota_guard_reached,false
333 Kinderwitze - Schule,Steffen Gumpert,quota_guard_reached,false
Superchecker! - Weltall,,quota_guard_reached,false
"Stinker, Sauger, Schleimer. 22 großartige Gruseltiere",Ole Häntzschel,quota_guard_reached,false
Superchecker! - Dinosaurier,,quota_guard_reached,false
Tiptoi - Wir entdecken Pferde und Ponys,Susanne Gernhäuser,quota_guard_reached,false
Wir sind jetzt vier!,,quota_guard_reached,false
Faszination Körper,Jane Wilsher,quota_guard_reached,false
Plötzlich Gänsevater,Michael Quetting,quota_guard_reached,false
Das Geheimnis der Tränentrinker,Roland Hilgartner,quota_guard_reached,false
Das Sketchnote-Arbeitsbuch,Mike Rohde,quota_guard_reached,false
Schwangerschafts-Diabetes im Griff,Bettina Snowdon,quota_guard_reached,false
Ich werde Mama,Vanessa Davies,quota_guard_reached,false
Babyjahre,Remo H. Largo,quota_guard_reached,false
Tiptoi - Körper,Johanna Prinz,quota_guard_reached,false
Tiptoi - Meine schönsten Lieder für unterwegs,Cee Neudert,quota_guard_reached,false
Tiptoi - Meine schönsten Weihnachtslieder,Kerstin M. Schuld,quota_guard_reached,false
Tiptoi - Entdecke die Piraten,Guido Wandrey,quota_guard_reached,false
Tiptoi - Abenteuer Supermarkt,,quota_guard_reached,false
Backen und Liebe,Lotta Zetterström,quota_guard_reached,false
Wavewalker,Suzanne Heywood,quota_guard_reached,false
Der Junge,Daniel Deplazes,quota_guard_reached,false
Gebt mir etwas Zeit,Hape Kerkeling,quota_guard_reached,false
Franz Hohler & friends,Franz Hohler,quota_guard_reached,false
Guinness World Records Gamer's Edition 2025:,"Guinness World Records Ltd.,",quota_guard_reached,false
Guinness World Records 2025,"Guinness World Records Ltd.,",quota_guard_reached,false
"WOW! - Tolle Tiere, fantastische Phänomene,",Kelly Hargrave,quota_guard_reached,false
In der Tierarztpraxis,Carla Häfner,quota_guard_reached,false
Taylor Swift - Superstar,Carolyn McHugh,quota_guard_reached,false
Das grosse Jahreszeiten Bastelbuch,Marlies Schiller,quota_guard_reached,false
Das Nilpferd im Quark,Hannah Kastenhuber,quota_guard_reached,false
30 berühmte Städte,Jana Sedlckov,quota_guard_reached,false
Wetter,Anne Wahler-Meyer,quota_guard_reached,false
Wie die Römer lebten,Pierre-Marie Valat,quota_guard_reached,false
Guinness World Records - Fahrzeuge,Carola Kessel,quota_guard_reached,false
Guinness World Records - Sport,Nina Schiefelbein,quota_guard_reached,false
WAS IST WAS ERSTLESER - Tiere in der Nacht,Sonja Meierjürgen,quota_guard_reached,false
Weshalb Weshalb Warum - Was ziehen wir an?,Doris Rübel,quota_guard_reached,false
Abgedrehte Affen,Debra Kempf Shumaker,quota_guard_reached,false
Mein galaktischer Weltraum-Atlas,Jane Wilsher,quota_guard_reached,false
Wieso Weshalb Warum - Mein erster Weltatlas,Anne Ebert,quota_guard_reached,false
Wieso Weshalb Warum - Komm mit zum Reiten,Melanie Brockamp,quota_guard_reached,false
Ich kann über 80 Tiere malen,Emily Fellah,quota_guard_reached,false
Wieso Weshalb Warum - Technik bei uns zu Hause,Doris Rübel,quota_guard_reached,false
Der Pianist,Wadysaw Szpilman,quota_guard_reached,false
"""Wir sind anders, als ihr denkt""",Claudia Mende,quota_guard_reached,false
Der Buchladen am Ende der Welt,Ruth Shaw,quota_guard_reached,false
Leuchtende Horizonte,Julia Morgenthaler,quota_guard_reached,false
Das Ökologie-Buch,Julia Schroeder,quota_guard_reached,false
Igel im Garten,Monika Neumeier,quota_guard_reached,false
Wandern bei Nacht,John Lewis-Stempel,quota_guard_reached,false
Vegetarische Tajines & Couscous,Ghillie Basan,quota_guard_reached,false
Lieblingssuppen,Janneke Philippi,quota_guard_reached,false
Schauen und Wissen! - Der Dachs,Barbara Rath,quota_guard_reached,false
"WAS IST WAS - Pferde - Freunde, Freiheit, Abenteuer",Dela Kienle,quota_guard_reached,false
Die Kunst der Ausrede,Thomas Brudermann,quota_guard_reached,false
Schattenkind,Philipp Gurt,quota_guard_reached,false
Hoffe,Papst Franziskus,quota_guard_reached,false
Nexus,Yuval Noa Harari,quota_guard_reached,false
Das stille Sterben der Natur,Matthias Glaubrecht,quota_guard_reached,false
Queer,Josh L. Davis,quota_guard_reached,false
Verwobenes Leben,,quota_guard_reached,false
Wie lange ist nie mehr,Doris Büchel,quota_guard_reached,false
Die Zukunft unseres Wassers,Carolin Stüdemann,quota_guard_reached,false
Landkarten-Rätselreise Europa,Nadine Ormo,quota_guard_reached,false
Unsere Wildbienen,Sara Wyndham Lewis,quota_guard_reached,false
Butterfly,Yusra Mardini,quota_guard_reached,false
50 Zugreisen durch Europa,Gabriele Rupp,quota_guard_reached,false
"Was wäre, wenn wir mutig sind?",Luisa Neubauer,quota_guard_reached,false
Diesseits der Mauer,Katja Hoyer,quota_guard_reached,false
Kleiner Stoff ganz groß,Karin Roser,quota_guard_reached,false
Nähen mit Stoffresten,frechverlag,quota_guard_reached,false
The internet of animals,Martin Wikelski,quota_guard_reached,false
Das blaue Kind,Peggy Kurka,quota_guard_reached,false
Frei von Angst und Ablehnung,Phyllis Krystal,quota_guard_reached,false
Demenz und Alzheimer verstehen,Huub Buijssen,quota_guard_reached,false
Ein Tagwerk Leben,Dora Prinz,quota_guard_reached,false
Ich bin nicht mehr eure Tochter,Monika B.,quota_guard_reached,false
Biokisten-Kochbuch,Cornelia Schinharl,quota_guard_reached,false
Das Grillbuch für den Thermomix,Charly Till,quota_guard_reached,false
Polenta,Erica Bänziger,quota_guard_reached,false
Hühner halten,Katrin Juliane Schiffer,quota_guard_reached,false
Wir mussten flüchten,Christoph Drösser,quota_guard_reached,false
Ich musste raus,Constantin Hoffmann,quota_guard_reached,false
Ikigai,Ken'ichir Mogi,quota_guard_reached,false
"Wie schön es ist, nicht dazugehören zu müssen",Rami Kaminski,quota_guard_reached,false
"Genozid, Holocaust und Israel-Palästina",Omer Barov,quota_guard_reached,false
Weve got the Protein Power,Heike Niemeier,quota_guard_reached,false
Rassismus im Rückspiegel,Angélique Beldner,quota_guard_reached,false
Imperium der Schmerzen,Patrick Radden Keefe,quota_guard_reached,false
Der Salzpfad,Raynor Winn,quota_guard_reached,false
Frieden,Joana Osman,quota_guard_reached,false
Rauhnächte – Reguliere dein Nervensystem und schaffe,Tanja Suppiger,quota_guard_reached,false
Die Reisgöttin,Doris Dörrie,quota_guard_reached,false
"Ich, die Gurke",Anik Donth,quota_guard_reached,false
"Vertrauen, Spielen, Wachsen",Deborah MacNamara,quota_guard_reached,false
Altes Ägypten,Justine Willis,quota_guard_reached,false
Guinness World Records - 2026,,quota_guard_reached,false
MEMO WISSEN - Titanic,Simon Adams,quota_guard_reached,false
Tunnel,Kiko Snchez,quota_guard_reached,false
Welcher Stern ist das?,Susanne Dambeck,quota_guard_reached,false
"WAS IST WAS - Naturwissenschaften easy! Schlau,",Julia Freudenberg,quota_guard_reached,false
Zur See,Matt Ralphs,quota_guard_reached,false
Ballett,Rachel Oidtmann,quota_guard_reached,false
Warum schlafen wir?,Cathy Evans,quota_guard_reached,false
WAS IST WAS - Der Mensch,Manfred Baur,quota_guard_reached,false
Red Bull racing,Ben Hunt,quota_guard_reached,false
Minecraft - Lexikon der Mobs,Tom Stone,quota_guard_reached,false
Die 100 furchterregendsten Dinge der Welt,Anna Claybourne,quota_guard_reached,false
Eine Stadt im Lauf der Zeit,Steve Noon,quota_guard_reached,false
Zauberstäbe und ihre Geheimnisse,Stephan Köstler,quota_guard_reached,false
Kinder aus aller Welt,Catherine Saunders,quota_guard_reached,false
Erstes Aufklappen und Verstehen: Freundschaft – Was ist,Ashe de Sousa,quota_guard_reached,false
"WAS IST WAS - Schau mal, Mond und Sonne!",Andrea Weller-Essers,quota_guard_reached,false
Wieso Weshalb Warum - Komm mit zum Zahnarzt,Doris Rübel,quota_guard_reached,false
"Wieso Weshalb Warum - Ängstlich, wütend, fröhlich sein",Doris Rübel,quota_guard_reached,false
"Wieso Weshalb Warum - junior, Band 79 - Kämmen,",Susanne Szesny,quota_guard_reached,false
"Wieso Weshalb Warum - Erstleser, Band 15: Mein Körper",Sandra Noa,quota_guard_reached,false
Dein Lesestart: Weißt du schon alles über Bienen? Ab 1.,Karolin Küntzel,quota_guard_reached,false
"Wieso Weshalb Warum - Abschied, Tod und Trauer",Melanie Brockamp,quota_guard_reached,false
WAS IST WAS Junior - Wo wächst Ketchup?,Anke Dörrzapf,quota_guard_reached,false
Was passiert beim Kinderarzt?,Mauri Kunnas,quota_guard_reached,false
"Zu viel gedacht, zu wenig gelebt",Kai Lehnik,quota_guard_reached,false
"Guten Morgen, Namibia!",Erika von Wietersheim,quota_guard_reached,false
"Ich hatte gehofft, wir können fliegen",Caroline Labusch,quota_guard_reached,false
tiptoi - Erstes Englisch,Susanne Kopp,quota_guard_reached,false
Das Dschungelbuch,,quota_guard_reached,false
National geographic world,diverse,quota_guard_reached,false
Transhelvetica,diverse,quota_guard_reached,false
Floristik für Weihnachten,diverse,quota_guard_reached,false
Mein schönes Land - 20/09-10,diverse,quota_guard_reached,false
animan - 20/12-21/01,,quota_guard_reached,false
GEO Saison - 20/11,,quota_guard_reached,false
Adventszauber - 19/12,,quota_guard_reached,false
Schweizer Landliebe - 21/01,diverse,quota_guard_reached,false
Toggenburger Magazin - 21/03-04,diverse,quota_guard_reached,false
GEO Saison - 20/12,,quota_guard_reached,false
Kochen - 21/06-07,Wildeisen,quota_guard_reached,false
Auto Motor und Sport - 21/,,quota_guard_reached,false
Mein Schönes Land - 21/09-10,,quota_guard_reached,false
GEO Epoche - Nr. 091 - Der kalte Krieg,,quota_guard_reached,false
Schweizer Garten - 21/10,,quota_guard_reached,false
Kochen - 21/10,Wildeisen,quota_guard_reached,false
Auto Motor und Sport - 21/20,,quota_guard_reached,false
animan - 21/10-11,,quota_guard_reached,false
Mein Schönes Land - 21/11-12,,quota_guard_reached,false
GEO - 21/11,,quota_guard_reached,false
Schweizer Garten - 21/12,,quota_guard_reached,false
Kochen - 21/12,Wildeisen,quota_guard_reached,false
Auto Motor und Sport - 21/24,,quota_guard_reached,false
GEO Saison - 21/12,,quota_guard_reached,false
Landkind - 22/01-02,,quota_guard_reached,false
Auto Motor und Sport - 22/01,,quota_guard_reached,false
Auto Motor und Sport - 21/26,,quota_guard_reached,false
GEO Epoche - Nr. 053 - Die Wikinger,,quota_guard_reached,false
Schöner Wohnen - 22/03,,quota_guard_reached,false
GEO - 22/04,,quota_guard_reached,false
Appenzeller Magazin - 22/04,,quota_guard_reached,false
Ein Herz für Tiere - 22/05,,quota_guard_reached,false
NZZ Geschichte - Nr. 40 - Alles hängt zusammen,,quota_guard_reached,false
GEO Epoche - Nr. 093,,quota_guard_reached,false
GEO - 22/08,,quota_guard_reached,false
Ein Herz für Tiere - 22/08,,quota_guard_reached,false
GEO - 22/10,,quota_guard_reached,false
animan - 22/10-11,,quota_guard_reached,false
GEO - 22/11,,quota_guard_reached,false
Bloom’s Deco - 22/11-12,,quota_guard_reached,false
GEO - 22/12,,quota_guard_reached,false
NZZ Geschichte - 22/12,,quota_guard_reached,false
Schweizer LandLiebe - 22/08,,quota_guard_reached,false
GEO - 23/01,,quota_guard_reached,false
Kochen - 23/01,Wildeisen,quota_guard_reached,false
Schweizer Garten - 23/01,,quota_guard_reached,false
Schweizer LandLiebe - 23/Winter,,quota_guard_reached,false
GEO - 23/02,,quota_guard_reached,false
NZZ Geschichte,,quota_guard_reached,false
NZZ Geschichte Nr. 44,,quota_guard_reached,false
GEO - 23/02,,quota_guard_reached,false
NZZ Geschichte - 23/04,,quota_guard_reached,false
NZZ Geschichte - 23/06,,quota_guard_reached,false
Ein Herz für Tiere - 23/06-07,,quota_guard_reached,false
NZZ Geschichte - 23/09,,quota_guard_reached,false
NZZ Geschichte - 23/10,,quota_guard_reached,false
Blooms Deco - 23/11-12,,quota_guard_reached,false
Annemarie Wildeisen Kochen - 2023/11-12,Wildeisen Annemarie,quota_guard_reached,false
Schweizer Landliebe - 23/12 - 24/01,,quota_guard_reached,false
NZZ Geschichte - 23/12,,quota_guard_reached,false
Appenzeller Magazin - 25/9,,quota_guard_reached,false
Appenzeller Magazin - 24/01,,quota_guard_reached,false
Toggenburger Magazin - 25/9-10,,quota_guard_reached,false
Schöner Wohnen - 2024/02,,quota_guard_reached,false
NZZ Geschichte - 24/2,,quota_guard_reached,false
Appenzeller Magazin - 24/02,,quota_guard_reached,false
Leben und Gesundheit - 2024/02,,quota_guard_reached,false
Appenzeller Magazin - 24/03,,quota_guard_reached,false
Geo - 2024/04,,quota_guard_reached,false
NZZ Geschichte - 24/3,,quota_guard_reached,false
Appenzeller Magazin - 24/04,,quota_guard_reached,false
Toggenburger Magazin - 24/05-06,,quota_guard_reached,false
NZZ Geschichte - 24/5,,quota_guard_reached,false
Appenzeller Magazin - 23/05,,quota_guard_reached,false
