title,author
"Clever & Smart - Band 008 - Verdammt, wer macht die","Ibez, Francisco"
Marsupilami - Band 019 - Mister Xing Yun,Batem
Marsupilami - Band 020 - Die Arche Noah,Franquin
Clever & Smart - Band 009 - Fauler Zauber mit den,"Ibez, Francisco"
Spirou + Fantasio - Band SPEZ - Spirou bei den Sowjets,"Neidhardt, Fred"
Lucky Luke - Band 098 - Volle Fahrt voraus,Achdé
Lucky Luke - Band 100 - Die Ursprünge von Western,
Lucky Luke - Band 087 - Die Daltons und der Psycho-Doc,René Goscinny
Asterix - Band 004 - Der Kampf der Häuptlinge,"Uderzo, Albert"
Asterix - Band 005 -Die goldene Sichel,Goscinny René
Asterix - Band 001 - Der Gallier,"Goscinny, René"
Clever & Smart - Band 007 - Immer rein in die Maschine!,"Ibez, Francisco"
Marsupilami - Band 005 - Viva Palumbien!,Batem
Percy Jackson - Band 001 - Diebe im Olymp,"Venditti, Robert"
Percy Jackson - Band 002 - Im Bann des Zyklopen,"Venditti, Robert"
Lustiges Taschenbuch Spezial - Band 066 - Erstaunliche,
Lustiges Taschenbuch Spezial - Band 067 - Zeitreisen,
Krimi-Comics zum Lesen & Mitraten - Band 001,"Rometsch, Ina"
Krimi-Comics zum Lesen & Mitraten - Band 002,
A Child First Book of Trump,
Benni Bärenstark - Band 007 - Der Fetisch,Peyo
Thorgal - Band 002 - Die Rache der Zauberin,
Marsupilami - Band 023 - Der Tempel im Urwald,Franquin
Tim und Struppi - Band 019 - Tim in Tibet,Hergé
Asterix - Band 031 - Asterix und Latraviata,"Goscinny, Uderzo"
"Clever & Smart - Band 010 - Sag mir, wo die Bilder sind","Ibez, Francisco"
Lucky Luke - Band 097 - Ein Cowboy in Paris,
Lucky Luke - Band 023 - Die Daltons und der Psycho-Doc,René Goscinny
Fünf Freunde - Band 001 - erforschen die Schatzinsel,Béja
Lucky Luke - Band 100 - Die Ursprünge von Western,
Benni Bärenstark - Band 006 - Lady Alberta,
STIG & TILDE - Band 003 - Der Club der Loser,"Radiguès, Max de"
Marsupilami - Band 026 - Huba Banana,Yann
Donald - Band 056,"Barks, Carl"
Asterix - Band 007 - und die Goten,"Goscinny, René"
Yakari - Band 041 - der Sohn des Adlers,Derib
Die Schlümpfe - Band 039 - und der Schneesturm,Peyo
Tim und Struppi - Band 017 - Der Fall Bienlein,Hergé
Petzi - Band 040 - und der Tintenfisch,"Hansen, Carla"
STIG & TILDE - Band 001 - Die Insel der Verschollenen,"Radiguès, Max de"
Marsupilami - Band 027 - Chaos in Jollywood,Batem
Unschlagbar - Band 001 - Gerechtigkeit und Gemüse,"Jousselin, Pascal"
Unschlagbar - Band 003 - Der Albtraum der Ganoven,"Jousselin, Pascal"
Hilda - und der Steinwald,"Pearson, Luke"
Hilda - und der Troll,"Pearson, Luke"
Benni Bärenstark - Band 002 - Frau Albertine,
Yakari - Band 042 - Thathankas Zorn,"Giacometti, Xavier"
Spirou + Fantasio - Band 035 - Happy family,"Legendre, Marc"
Lucky Luke - Band 023 - Den Daltons auf der Spur,René Goscinny
Asterix - Band 016 - bei den Schweizern,"Goscinny, René"
Asterix - Band 000 - im Reich der Mitte,"Gay, Olivier"
Benni Bärenstark - Band 002 - Frau Albertine,
Die Schlümpfe - Band 013 - Die Minischlümpfe,Peyo
Die Schlümpfe Band 002 -und das verlorene Dorf:,Peyo
Marsupilami - Band 007 - Chiquito Paradiso,Batem
Clever & Smart - Band 011 - Die Erfindungen des Dr.,"Ibez, Francisco"
Clever & Smart - Band 012 - Eine Bombe für den Boss,"Ibez, Francisco"
Die drei ??? Kids - Strandpiraten,"Schmidt, Kim"
Asterix - Das Buch,"Goscinny, René"
Krimi-Comics zum Lesen & Mitraten - Band 004,"Rometsch, Ina"
Marsupilami - Band 032 - Manege frei!,Franquin
Clever & Smart - 016 - Das Benzin ist unser Ruin,"Ibez, Francisco"
Benni Bärenstark - Band 013 - Bennis zwölf grosse Taten,"Culliford, Thierry"
Benni Bärenstark - 010 - Benni macht das Rennen,
Asterix - Band 040 - Die Weisse Iris,Fabcaro
Yakari - Band 012 - und der Kojote,Derib
Die Schlümpfe - Band 004 - Das Zauberei und die,"Delporte, Yvan"
Sam und die Geister - Band 001 - Luise,Carbone
Boule & Bill - Band 029 - So ein Zirkus,"Roba, Jean"
Boule & Bill - Band 034 - Ein Schatz von einem Cocker,"Verron, Laurent"
Marsupilami -Band 014 - Sternenherz,"Franquin, André"
Lucky Luke - Band 032 - Im Schatten der Bohrtürme,"Gerra, Laurent"
Jommeke - Band 026 - Die Plastikjäger,"Nys, Jef"
Spirou und Fantasio- Band 048 - Zu den Ursprüngen des Z,Franquin
Spirou und Fantasio Band 031 - Das geheimnisvolle Virus,Franquin
Tim und Struppi - Band 015- Reiseziel Mond,Hergé
Disney - Die Eiskönigin - neue Abenteuer,"Caramagna, Joe"
Disney - Encanto,"Disney, Walt"
Dagobert - Band 087,
Donald - Band 071,"Barks, Carl"
Benni Bärenstark - Band 014 - Auf den Spuren des,
Clever & Smart - Band 021 - Heiße Eisen - kalte Füße!,"Ibez, Francisco"
Asterix - Band 008 - Bei den Briten,"Uderzo, Albert"
Disney - 101 Dalmatiner,"Comte, Marcel le"
"Luisa - Hurra, es geht zum Ponyhof! (Doch leider find ich","Nilsson, Janne"
"Clever & Smart - Band 023 - Einfach tierisch, dieser Job","Ibez, Francisco"
"Die Schlümpfe - Band 041 - Gargamel, der Freund der",Peyo
Disney - Die Eiskönigin - neue Abenteuer,"Caramagna, Joe"
Marsupilami - Band 017 - Geheimnisvolles Palumbien,Batem
Spirou und Fantasio - Band 047 - Spirou in Tokio,Franquin
Die Abenteuer von Blake und Mortimer - Band 027 -,"Sente, Yves"
Globine fährt ans Meer - Band 10,"Glättli, Samuel"
Asterix - Band 009 - und die Normanen,
Asterix- Band 032 - plaudert aus der Schule,
Asterix - Band 023 -Obelix GMBH & CO.KG,
Asterix -Band 041- in Lusitanien,Fabcaro
Marsupilami - Band 033 - Die Orchidee der Chahutas,Batem
Marsupilami - Band 031 - So ein Zirkus!,Batem
Spirou und Fantasio Band 006 - Der doppelte Fantasio,Franquin
Lucky Luke - Band 070 - Am Klondike,
Gaston - tierisches Vergnügen - Best of,Franquin
Die Schlümpfe - Band 021 - Niemand schlumpft den,"Delzenne, Philippe"
Tim und Struppi - Band 024 - und die Alpha-Kunst,Hergé
THEEB,
Der letzte Wolf,
Mani Matter Warum syt dir so truurig?,
Casper und seine Freunde,nn
Tom Hanks ist Forrest Gump,
Schindlers Liste,
West Side Story,
in 80 Tagen um die Welt,
In 80 Tagen um die Welt,
Michel muss mehr Männchen machen,
Mary Poppins,
Der Untergang,
Der Räuber Hotzenplotz,
Sinn und Sinnlichkeit,
Charlie und Luise,
Stolz und Vorurteil,
Der Soldat James Ryan,
Krieg und Frieden,
Das Geisterhaus,
Oliver Twist,
The da Vinci Code,
Vitus,
machuca,
James Bond 007 - Casino Royale,
Sieben Zwerge Der Wald ist nicht genug,
Silver linings,
Das Mädchen mit den Perlenohrenringen,
Finn und die Magie der Musik,
Buena vista social club,
Ratatouille,
Erbsen auf halb 6,"Donnelly, Elfie"
GOODBYE BAFANDA,
DIE FAELSCHER,
TELL,
DREAMER,
Das Geheimnis des verborgenen Tempels,
Jane Eyre,
ABBITTE,
Frauenbauer,
Hochzeit mit einer Leiche,
Big Fish,
Charlie und die Schokoladenfabrik,
Drachenläufer,
MAMMA MIA,
Die drei Räuber,
Madagascar,
walk the line,
DIE ROTE ZORA,
OPERATION WALKUERE,
EIN QUANTUM TROST,
the Banishment,
MADAGASCAR 2,
GOMORRHA,
BUDDENBROKKS,
Willkommen bei den SCH'TIS,
SLUMDOG MILLIONAIRE,
ILLUMINATI,
HANGOVER,
Ice Age 3,
Harry Potter und der HALBBLUT-PRINZ,
DAS DSCHUNGELBUCH 2,
DAS DSCHUNGELBUCH,
caillou,
caillou,
DAS LEBEN IST SCHOEN La vita è bella,
DER JUNGE IM GESTREIFTEN PYJAMA,
WICKIE UND DIE STARKEN MAENNER,
DUMBO,
GELIEBTE JANE,
Zimt und Koriander,
Schneewittchen und die sieben Zwerge,
Kasper und der Drachenprinz,
Und täglich grüsst das Murmeltier,
twilight,
"""Ganggelibrogg""",
VERDAMMNIS,
VERBLENDUNG,
DAS WEISSE BAND,
TROJA,
new moon,
eclipse,
Zimmer mit Aussicht,
Kindsköpfe,
die Simpsons,
DRACHENZÄHMEN LEICHT GEMACHT,
BAMBI,
EAT PRAY LOVE,
Königin der Wüste,
Black Swan,
Das Labyrinth der Wörter,
DER GANZ GROSSE TRAUM,
Dem HIMMEL so nah,
RIO,
Hoselupf oder wie man ein Böser wird,
Die Chroniken von Narnia,
Taxi Teheran,
Wasser für die Elefanten,
LORIOT Oedipussi,
LORIOT Pappa ante portas,
Der Herr der Ringe 1,
Der Herr der Ringe 2,
Der Herr der Ringe 3,
Harry Potter und der Stein der Weisen 1,
Harry Potter und die Kammer des Schreckens 2,
Harry Potter und die Heiligtümer des Todes 6 / Teil 1,
Harry Potter und die Heiligtümer des Todes 7 / Teil2,
Rätsel in Stein / Die Sphinx,
Midnight in Paris,
Geheimakte Sakrileg Die Jagd nach den Gewürzinseln,
Männerherzen und die ganz grosse Liebe,
"Basil, der grosse Mäuse-Detektiv",
Alice im Wunderland,
Rien à déclarer,
Die Kinder vom Napf,
Mercy,
Ice Age 2,
Die Käserei in Goldingen,
Heidi,
Alvin und die Chipmunks,
the Descendants,
Der Krieg der Knöpfe,
Vergebung,
Kokowääh,
Intouchables,
Hugo Cabret,
Der Verdingbub,
once (1),
the swell season (2),
the help,
Salmon fishing in the Yemen,
Der Lorax,
Drei Männer im Schnee,
Wunder einer Winternacht,
Skyfall 007,
Madagaskar 3,
Asterix - Operation Hinkelstein,
Asterix - Sieg über Cäsar,
Asterix - Bei den Briten,
Wickie und die starken Männer,
HOBBIT,
Anna Karenina,
Lincoln,
Das Geheimnis der Feenflügel,
Peter Pan,
Ice Age 4,
Cap and Capper,
Der kleine Prinz,
titeuf,
Merida,
Arbitrage,
Barbapapa,
Barbapapa,
Störche,
Les misérables,
Lore,
Die verlorene Zeit,
Aloha Die Chance auf Glück,
Albert Nobbs,
Kung Fu Panda 1,
Verliebte Feinde,
z' Alp Uffahre - Züglete - Oeberefahre,
Clara und das Geheimnis der Bären,
Ernest und Célestine,
Emil und der kleine Skundi,
KAUWBOY,
Blue Jasmine,
The Butler,
Planes,
Die Eiskönigin,
Mr. Morgan's last love,
Der Grüffelo / Kurzfilm,
Die kleine Hexe,
Hangover 3,
Hangover 2,
Auf dem Weg zur Schule,
Akte Grüninger,
Mandela,
Exit Marrakesch,
El secreto de Wakolda,
August: Osage county,
Pinocchio,
Minuscule,
Rio 2,
Die schwarzen Brüder,
Die Bücherdiebin,
La jaule de oro,
Das Grüffelokind,
Super-Hypochonder,
Happy feet,
Monsieur Claude und seine Töchter,
tableau noir,
Der Medicus,
Bhutan 26° 28 N,
Happiness,
Johan und der Federkönig,
Die Delfinflüsterin,
Shaun das Schaf,
Babar,
Der deutsche Freund,
Die Tribute von Panem,
Der Hobbit,
Der Goali bin Ig,
Happy feet 2,
Pippi ausser Rand und Band,
Eine Familie namens Beethoven,
Fünf Freunde 1,
Fünf Freunde 3,
Tierisch wild,
Flutsch und weg,
Jagdfieber,
Ab durch die Hecke,
Findet Memo,
Conducta,
Still Alice,
Paddington,
Tinker Bell - Piratenfee,
Ostwind,
Honig im Kopf,
Eine zauberhafte Nanny,
Cinderella,
Die unendliche Geschichte,
Die Brücke nach Terabithia,
Belle und Sebastian,
Hobbit 2,
Das Deckelbad,
Ostwind,
School of Rock,
Lucky Mein Freund mit dem Rüssel,
Hände weg von Mississippi,
Der Chor / Stimmen des Herzens,
Alles steht Kopf,
Das Leuchten des Regenbogens,
Schellen-Ursli,
Giovanni Segantini,
Mediterranea,
Marry me,
Time out of mind,
Simone Enzler,
Heidi,
Simone Enzler,
Simone Enzler,
Heinz de specht,
Spectre,
Rettet Raffi,
Janosch,
Die Tribute von Panem / Teil 2,
Picknick mit Bären,
Er ist wieder da,
HALLA HALLA,
Robinson Crusoe,
Füür ond Flamme,
Die Abenteuer des kleinen Schuhmachers Lapitch,
Arlo und Spot,
Zoomania,
Ein Mann namens Ove,
The danish girl,
Folge meiner Stimme,
Der grosse Sommer,
Die Winzlinge Operation Zuckerdose,
Birnenkuchen mit Lavendel,
Ein ganzes halbes Jahr,
Mother's day,
Gotthard - Fortschritt um jeden Preis,
Liebe zwischen den Meeren,
Lou Andreas-Salomé,
Nous trois ou rien,
Inferno,
Findet Dorie,
Das kalte Herz,
Frantz,
Magnus,
Vor der Morgenröte,
Unterwegs mit Jacqueline,
Voll verkatert,
Der kleine Prinz,"Saint-Exupéry, Antoine de"
Phantastische Tierwesen,
Ein Lied für Nour,Hany Abu-Assad
Eine Geschichte von Liebe und Finsternis,Natalie Portmann
Die Zeit der Frauen,Leena Yadav
Florence Foster Jenkins,Stephen Frears
Marie Curie,Marie Noelle
Ballerina,Eric Summer
Mein Leben als Zucchini,Barras Claude
Elle,Verhoeven Paul
Silvesterchlausen,Rickenmann Thomas
Fences,Denzel Washington
"La La Land Für alle, die zu träumen wagen",Ryan Gosling
Die Häschenschule,
"Jim Knopf und Lukas, der Lokomotivführer",Michael Ende
unerhört jenisch,
Jahrhundertfrauen,
Wie im Himmel,
Ostwind3,
"Der Engländer, der auf den Hügel stieg und von einem",
Ein Sack voll Murmeln - Un sac de billes,
Die Dschungelhelden,
Petterson und Findus,
Petterson und Findus,
Eddies erster Winter,
Zugvögel,
Der Schneemann,
Paddington 2,
Shana,"Jacusso, Nino"
PapaMoll,
Papa Moll,
Ferdinand geht stierisch ab,
Der seidene Faden,
Die tollkühne Hexe,
Di chli Häx,
S’Bloch,
Lady Bird,
Call me by your name,
"Mein Freund, die Giraffe",
"Rudolf, der schwarze Kater",
Die Sch’tis in Paris,
La mélodie,
Early man,
Hidden Figures,
Der Buchladen der Florence Green,
More than honey,
Die grüne Lüge,
Bohemian Rhapsody,
A STAR IS BORN,
Der Hunderjährige der aus dem Fenster stieg und,"Herngren, Felix"
Wolkenbruch,
The true cost - Der Preis der Mode,
Fack Ju Göthe 2,
Fack ju Göhte 3,"Dagtekin, Bora"
Fack ju Göhte,"Dagtekin, Bora"
Ice Age 1,
Jim Knopf & Lukas Der Lokomotivführer,"Ende, Michael"
COCO „Lebendiger als das Leben“,
Polo Hoffer und die Schmetterband,
Pink Floyd Live at Pompeii,
Zwingli,Stefan Haupt
Die Abenteuer von Tim und Struppi,
Tim und Struppi_Double Edition,
Dällenbach Kari,
Tim und Struppi,
Billy Elliot „I will dance“,
Harry Potter und der Gefangene von Askaban,"Rowling, Joanne K."
Little women,
Lion,
Rocketman,
The Peanut Butter Falcon,"Nilson, Taylor"
Green Book,Viggo Mortensen
Parasite,Bong Joon Ho
Roma,
Cow Spiracy,
Gandhi & Lawrance von Arabien,
Catching Fire,"Lawrence, Francis"
Into the wild,
Das System Milch,
Jojo Rabbit,"Waititi, Taika"
Bruno Manser,
Moskau einfach,"Lewinsky, Micha"
Dynastie KNIE: 100 Jahre Nationalcircus,Katrin Renz
101 Dalmatiner,
Le Mans 66,
Demokrat Läppli,
PRINCE „Sign the Times“,
Cars 3 - Evolution,Disney
tschik,
Die grosse Dick & Doof Sammelbox,
Die schönste Zeit unseres Leben,"Bedos, Nicolas"
Shaun das Schaf der Film,
Monsieur Claude 2,
APOLLO 11,
Briefe von Felix -auf Safarie-,
Traffic -Macht des Kartells-,
Der Patriot,
Die Dunkelste Stunde,
"Gott, Du kannst ein Arsch sein",
Die Kinder des Monsieur Mathieu,
The Father,
The Last Duell,
Fly,
Christiane F. - Wir Kinder vom Bahnhof Zoo,
Spider-Man - No Way Home,
Die Schule der magischen Tiere,
Sing 2 - Die Show deines Lebens,
James Bond - Keine Zeit zu sterben,
Jurassic World - Ein neues Zeitalter,Andres Dresen
Rabiye Kurnaz gegen George W. Bush,Laila Stieler
Minions auf der Suche nach dem Mini-Boss,
Redeeming Love - Die Liebe ist stark,Francine Rivers
Wunderschön,Karoline Herfurt
Elvis,Baz Luhrmann
The Imitation Game - Ein streng geheimes Leben,
Heidi,"Spyri, Johanna"
Der Fuchs und das Mädchen,Luc Jacquet
Oppenheimer,Christopher Nolan
Pingu - S’Bescht 1,
De chli rot Traktor - Band 010 - S’Härdöpfelsackränne,
Die chlini Prinzässin - Abentüür im Schloss,
Chlini Prinzässin - Spass im Schnee,
De Füürweehrmaa Sämi - Die spannendste Gschichte 3,
Prinzessin Lillifee,
Lauras Stern,
Alvin und die Chipmunks - Road Trip,
Philip Maloney - No.15,"Graf, Roger"
Philip Maloney - No.09,"Graf, Roger"
Philip Maloney - No.11,"Graf, Roger"
Die drei ??? - Der geheime Schlüssel - Band 119,"Hitchcock, Alfred"
Die drei ??? - Der schwarze Skorpion - Band 120,"Hitchcock, Alfred"
Der Medicus von Saragossa,"Gordon, Noah"
Die drei ??? - Gekaufte Spieler - Band 055,"Hitchcock, Alfred"
Lose ond lache,"Eggenberger, Peter"
Grimms Märchen No. 1,"Grimm, Gebrüder"
Grimms Märchen No. 2,"Grimm, Gebrüder"
Grimms Märchen No. 3,"Grimm, Gebrüder"
Grimms Märchen No. 4,"Grimm, Gebrüder"
Grimms Märchen No. 5,"Grimm, Gebrüder"
Grimms Märchen No. 6,"Grimm, Gebrüder"
Grimms Märchen No. 7,"Grimm, Gebrüder"
Grimms Märchen No. 8,"Grimm, Gebrüder"
Grimms Märchen No. 9,"Grimm, Gebrüder"
Grimms Märchen No. 10,"Grimm, Gebrüder"
Blaue Wunder,Kürthy von Ildiko
Die Tagebücher einer Nanny,"McLaughlin, Emma"
Paul Temple und der Fall Curzon,"Durbridge, Francis"
Die Kastratin,"Lorentz, Iny"
Vermiss mein nicht,"Ahern, Cecilia"
Der Geschichtenerzähler oder das Geheimnis des,Izzy Joel ben
Die drei Musketiere,"Dumas, Alexandre"
Huckleberry Finns Abenteuer,"Twain, Mark"
Oliver Twist,"Dickens, Charles"
Die Schatzinsel,Stevensen Louis Robert
Die drei ??? - Die Villa der Toten - Band 114,"Hitchcock, Alfred"
Millie auf Mallorca,"Chidolue, Dagmar"
Lapislazuli im Auge des Bären,"Krappen, Volker"
Das Haushörbuch der Narren und Schelme,"Gerstenberg, Verlag"
Wer war das? Abenteurer und Entdecker 1,Schulz-Reiss Christine
Der geschenkte Gaul,"Knef, Hildegard"
"Taschi, mein kleiner Freund",Fienberg Anna und Barbara
Champagner für alle!,"Wimmer, Martina"
Lola Löwenherz rettet die Ziegen,"Abedi, Isabel"
Fünf Freunde - Band 004 - als Retter in der Not,"Blyton, Enid"
Kasperlitheater - Band 008 - De Giizgnäpper im,"Schneider, Jörg"
Kasperlitheater - Band 017 - De Gfröörli gaat go,"Schneider, Jörg"
Ein Paradies in Cornwall,"Willett, Marcia"
Die unendliche Geschichte,"Ende, Michael"
Bevor ich sterbe,"Downham, Jenny"
Mondscheinmädchen,"Shwarzman, Ori"
Die Bücherdiebin,"Zusak, Markus"
"Maria, ihm schmeckts nicht!","Weiler, Jan"
S brav Tüüfeli,Schneider Jörg u. Moser E.
Pippi Langstrumpf,"Lindgren, Astrid"
Hörbe mit dem grossen Hut,"Preussler, Otfried"
Karlsson fliegt wieder,"Lindgren, Astrid"
Karlsson vom Dach,"Lindgren, Astrid"
Meuterei auf der Bounty,"Alexander-Burgh, Eberhard"
Die Zauberorgel,Schneider Jörg u. Moser E.
Familienpackung,"Fröhlich, Susanne"
Vrenelis Gärtli,"Krohn Tim, Anna Trauffer"
Irische Elfenmärchen,"Grimm, Gebrüder"
Cupido,"Hoffman, Jilliane"
Die drei ??? - Band 123 - Fussballfieber,"Hitchcock, Alfred"
Fünf Freunde - Band 080 - und das gefährliche,"Blyton, Enid"
Fünf Freunde - Band 078 - und die Piraten-Bande,"Blyton, Enid"
Fünf Freunde - Band 077 - und das unheimliche,"Blyton, Enid"
Fünf Freunde - Band 076 - und das Geheimnis des,"Blyton, Enid"
Fünf Freunde - Band 079 - und das Rätsel des,"Blyton, Enid"
TKKG - Band 158 - Trainer unter Verdacht,"Wolf, Stefan"
TKKG - Band 005 - Das Phantom auf dem Feuerstuhl,"Wolf, Stefan"
TKKG - Band 159 - Böses Spiel im Sommercamp,"Wolf, Stefan"
TKKG - Band 006 - Angst in der 9a,"Wolf, Stefan"
TKKG - Band 004 - Das Paket mit dem Totenkopf,"Wolf, Stefan"
Die drei ??? - Band 121 - Spur ins Nichts,"Hitchcock, Alfred"
Die Tatarin,"Lorentz, Iny"
Ich bin dann mal weg,"Kerkeling, Hape"
Tochter des Meeres,"Arditi, Metin"
Der Katalane,"Gordon, Noah"
Die Seidenweberin,"Niehaus, Ursula"
Ich hab dich im Gefühl,"Ahern, Cecilia"
Bibi Blocksberg - Band 027 - Die verhexte Hitparade,"Herzog, Anette"
TKKG - Band 163 - Die Makler-Mafia,"Wolf, Stefan"
TKKG - Band 164 - Operation Hexen-Graffiti,"Wolf, Stefan"
All die ungesagten Worte,"Levy, Marc"
Die kleine Alice,"Carrell, Lewis"
Mörderische Tage,"Franz, Andreas"
Fisherman's Friend,"Noll, Ingrid"
Leichenblässe,"Beckett, Simon"
Die drei ??? - Band 137 - Pfad der Angst,"Hitchcock, Alfred"
TKKG - Band 015 - Ufos in Bad Finkenstein,"Wolf, Stefan"
Allein in der Wildnis,"Paulsen, Gary"
Das magische Messer,"Pullmann, Philip"
Das Bernstein Teleskop,"Pullmann, Philip"
Die drei ??? - Band 130 - Der Fluch des Drachen,"Hitchcock, Alfred"
TKKG - Band 125 - Der Mörder aus einer anderen Zeit,"Wolf, Stefan"
TKKG - Band 161 - Ein Yeti in der Millionenstadt,"Wolf, Stefan"
TKKG - Band 128 - Die Gehilfen des Terrors,"Wolf, Stefan"
Fünf Freunde - Band 085 - und der verschwundene,"Blyton, Enid"
Ursus und Nadeschkin Zugabe,"Wehrli, Urs"
Mörderische Geschichten,"Devi, Mitra"
"Ein Mann, ein Fjord","Kerkeling, Hape"
Der kleine Erziehungsratgeber,"Hacke, Axel"
"Sorry, wir haben die Landebahn verfehlt","Orth, Stephan"
"Vo Ärbet, Gsang ond Liebi, CD 3","Rotach, Walter"
Lust auf Medizin,"Weymayr, Christian"
Die Zeitdetektive - Band 017 - Alexander der Grosse,"Lenk, Fabian"
Die rote Zora und ihre Bande,"Held, Kurt"
Fünf Freunde - Band 087 - und das rätselhafte Sternbild,"Blyton, Enid"
Voll verliebt im Tor,"Bliefert, Ulrike"
Bibi Blocksberg - Band 032 - als Prinzessin,"Donnelly, Elfie"
Die drei ??? - Band 142 - Tödliches Eis,"Hitchcock, Alfred"
Die Zeitdetektive - Band 004 - Das Teufelskraut,"Lenk, Fabian"
Der Seewolf,"London, Jack"
Hitzewelle,Ragde Anne B.
Achtung Baby!,"Mittermeier, Michael"
Was die Seele krank macht und was sie heilt,"Schäfer, Thomas"
Der Halb-Marathon-Mann,"Bläsing, Rolf"
Die drei ??? - Band 132 - Spuk im Netz,"Hitchcock, Alfred"
